"MRCA","MaxAge","MinAge","taxonA","taxonB","bootstrap"
"df7bc933e5bed632c918d661845d8539",13.9778870004001,13.9778870004001,"Agastache_foeniculum","Glechoma_hederacea",98
"f96787ac37141f2d535b99643896983c",1.08916400040005,1.08916400040005,"Hedeoma_hispida","Monarda_fistulosa",98
"ce82ec06c6b3ee90c12a5bee038d21ab",33.2405520004,33.2405520004,"Mimulus_ringens","Phryma_leptostachya",98
"5ac473b77b65836a6a1233ae69102191",1.51701600040008,1.51701600040008,"Verbena_bracteata","Verbena_hastata",98
"bd286568f12d93c05907dee7b07dbc48",45.1591160004,45.1591160004,"Veronicastrum_virginicum","Penstemon_digitalis",98
"ecc438533e4bd7587031dad7312e38cf",30.5333870004,30.5333870004,"Veronicastrum_virginicum","Plantago_patagonica",98
"75a9e13a23c9bc92a177eae323ca595d",16.6085850004,16.6085850004,"Plantago_patagonica","Plantago_major",98
"20c54449b260b4c2ada1bb9551eb4b03",1.75768200040005,1.75768200040005,"Penstemon_digitalis","Penstemon_gracilis",98
"249def0a2a4e8060a6a96d85421c5153",8.0453710004,8.0453710004,"Fraxinus_nigra","Fraxinus_americana",98
"41f854a3d6e410fd982a49e4dac183d2",1.64327900040001,1.64327900040001,"Fraxinus_americana","Fraxinus_pennsylvanica",98
"a5c29182b52c326596490052b994582d",70.9379650004,70.9379650004,"Lonicera_dioica","Viburnum_lentago",98
"a7b1bb69d53907d50ee9ead9c76e7ba8",24.3762830004,24.3762830004,"Lonicera_dioica","Lonicera_tatarica",98
"1a53d4c273ee36cc96995158070fc673",60.1881660004,60.1881660004,"Aralia_nudicaulis","Zizia_aptera",98
"37e1ed0fd44279f542966e7c8b1ce4cf",23.6041810004,23.6041810004,"Zizia_aptera","Cicuta_bulbifera",98
"4b2e41b83fde698891ab312ca2b11c23",0.925740000399969,0.925740000399969,"Zizia_aptera","Zizia_aurea",98
"30179b026930367a4024e322b9e891ea",42.0711560004,42.0711560004,"Circaea_lutetiana","Epilobium_leptophyllum",98
"6abf7d0fca66f815df74beba1a5609ab",25.7528460004,25.7528460004,"Epilobium_leptophyllum","Oenothera_rhombipetala",98
"d90a8aa9f28e5142c3ac659853854815",9.14795200039998,9.14795200039998,"Epilobium_leptophyllum","Epilobium_ciliatum",98
"8cf32fece3378616e5cda3e4ec1aeba8",22.9894600004,22.9894600004,"Erechtites_hieraciifolius","Liatris_pycnostachya",98
"a43e99a1f645a7c3dc48e4c6505ae14a",6.32827300039997,6.32827300039997,"Erechtites_hieraciifolius","Packera_aurea",98
"a941221bf95fcc65d80ca84cabf4afd7",0.115681000400002,0.115681000400002,"Packera_aurea","Packera_paupercula",98
"47d83bdf9a0b588bb0e34b87b0d43d79",18.1580080003999,18.1580080003999,"Liatris_pycnostachya","Ratibida_pinnata",98
"3fbd6fdb965ff5170196f1058e642961",0.031973000399887,0.031973000399887,"Liatris_pycnostachya","Liatris_aspera",98
"56b9e7331a25ee28a5557a70f8244003",5.02632400039994,5.02632400039994,"Coreopsis_palmata","Bidens_trichosperma",98
"6e52f9499dffa967fc1cee42ed31ef70",0.00555500039990875,0.00555500039990875,"Bidens_cernua","Bidens_tripartita",98
"f6cd76e6b9a80605720688453461d4f1",8.94721500039992,8.94721500039992,"Helianthus_hirsutus","Ambrosia_artemisiifolia",98
"65ba6deea34c0a7541fad04683626f88",1.5284990003999,1.5284990003999,"Helianthus_hirsutus","Helianthus_petiolaris",98
"068fde199aa8c8fe6a28d2b7dbc4cfe3",0.23063100039991,0.23063100039991,"Ambrosia_artemisiifolia","Ambrosia_psilostachya",98
"af829c4cb140a61740f40b19989150d4",4.99768300039995,4.99768300039995,"Gnaphalium_uliginosum","Gamochaeta_purpurea",98
"9d25978451a65fd020525d0683553b9f",0.00299900039993872,0.00299900039993872,"Antennaria_neglecta","Antennaria_plantaginifolia",98
"f28f94583ad83d78bbc900dc2ffb9833",5.72048900039994,5.72048900039994,"Artemisia_campestris","Achillea_millefolium",98
"f8e2e54d6e5aefc181f293e0beeb6b13",1.82615900039991,1.82615900039991,"Artemisia_campestris","Artemisia_ludoviciana",98
"2f3ab5fc195cf794cf35101c097a7473",4.59680900039996,4.59680900039996,"Heterotheca_villosa","Doellingeria_umbellata",98
"5925d8ae0618ba691d4e00cdfa16c263",0.127821000399933,0.127821000399933,"Solidago_altissima","Solidago_missouriensis",98
"7788fb8d428277b0fa910ac4c2a6bb6c",0.40841800039999,0.40841800039999,"Erigeron_annuus","Erigeron_strigosus",98
"bc57fd20601ac2333e73cf948c53ab7a",2.11420200039998,2.11420200039998,"Cirsium_discolor","Cirsium_arvense",98
"b4d9e2e254554dda08c431057f7b740c",3.6021070004,3.6021070004,"Lactuca_canadensis","Lactuca_serriola",98
"550b6b1b7f083fae8249b9bead540522",0.915920000399979,0.915920000399979,"Lactuca_canadensis","Lactuca_biennis",98
"9cff25fee6b05e441c9b9dbdc8702096",0.957828000400013,0.957828000400013,"Hieracium_longipilum","Hieracium_umbellatum",98
"cc550290cd5ecff97b46fa4c836a24ed",0.0850770004000196,0.0850770004000196,"Nabalus_racemosus","Nabalus_albus",98
"7d6fa14d1ff0072f8d0b1988f7e0f6c2",103.5771960004,103.5771960004,"Lysimachia_thyrsiflora","Phlox_pilosa",98
"c1c25920d2a3a119386026307bf27cd8",27.3989620004,27.3989620004,"Lysimachia_thyrsiflora","Lysimachia_ciliata",98
"3c97c5d35702c8759893486cea90d094",0.75109800040002,0.75109800040002,"Phlox_pilosa","Phlox_paniculata",98
"fa7639d7f0d4e4815d5ff806fbb5e114",46.1435160004,46.1435160004,"Pyrola_rotundifolia","Chamaedaphne_calyculata",98
"dffa080137a9251821a8a420b4c8cc1d",50.8198320004,50.8198320004,"Stellaria_media","Moehringia_lateriflora",98
"3eb0af38cd35e048f6fe0feae2b23178",1.08321800040005,1.08321800040005,"Chenopodium_album","Chenopodium_leptophyllum",98
"01c12e703723da03e99f2ea8c7bdb7e5",82.9554390004,82.9554390004,"Mollugo_verticillata","Mirabilis_nyctaginea",98
"16b6d37d3350933fb55da358784b3969",42.5507180004,42.5507180004,"Caltha_palustris","Anemone_quinquefolia",98
"eddb520abe9749798d9a8858b765cc0b",19.0582460004,19.0582460004,"Aquilegia_canadensis","Thalictrum_dasycarpum",98
"c0c96fc9e558ccdee8a4b050e7902261",4.58059500040002,4.58059500040002,"Thalictrum_dasycarpum","Thalictrum_dioicum",98
"96e3f8b245f15d8bdf3d730bcf542fcc",6.36107200039999,6.36107200039999,"Anemone_quinquefolia","Anemone_cylindrica",98
"507f59254f21d30937805a042f9116c7",1.57101100040001,1.57101100040001,"Anemone_cylindrica","Anemone_virginiana",98
"9689103479c639175f0c9ca81acd2538",325.0500280004,325.0500280004,"Sagittaria_latifolia","Ginkgo_biloba",99
"349860b4c4de6f82057e799247c2ca24",135.7580650004,135.7580650004,"Sagittaria_latifolia","Vitis_vulpina",99
"ee23dab334280968eabe21b11e9e019e",87.9081220004,87.9081220004,"Uvularia_sessilifolia","Streptopus_lanceolatus",99
"8cf54fe787d6dd379acfe52b8f0ea4a1",38.0694480004,38.0694480004,"Sisyrinchium_campestre","Iris_versicolor",99
"eb203963a1cf57143cd44823b19ac028",3.65802300040002,3.65802300040002,"Allium_stellatum","Allium_cernuum",99
"b6d48ea272b83c10be513fb473b2fd50",10.3476110004,10.3476110004,"Typha_latifolia","Typha_angustifolia",99
"a49b4a21729ac2fd7ed277e90a0af38c",55.1609800004,55.1609800004,"Juncus_tenuis","Scleria_triglomerata",99
"2594c9eee4ef6bbaa358d2b13fa9ce88",41.1532870004,41.1532870004,"Scleria_triglomerata","Eleocharis_geniculata",99
"64ccb6ac771c8ffde0d2f23fda91f0f1",26.4336760004,26.4336760004,"Eleocharis_geniculata","Dulichium_arundinaceum",99
"eeb915fefbf448f9ffe18a845c54334f",23.2591780004,23.2591780004,"Eleocharis_geniculata","Cyperus_filiculmis",99
"1a4c028c1d9d5afbb743515a08d0da5e",0.878318000400043,0.878318000400043,"Cyperus_filiculmis","Cyperus_strigosus",99
"23bdd951feafd9a714c4c42c184bd5bb",16.1175520004,16.1175520004,"Dulichium_arundinaceum","Scirpus_cyperinus",99
"24d3dbcef6afa1d634f01667927e251f",14.8546500004,14.8546500004,"Scirpus_cyperinus","Carex_chordorrhiza",99
"c6f53b1a82b6096cc3cfbbb238a70662",5.92655400040002,5.92655400040002,"Carex_chordorrhiza","Carex_interior",99
"b44913cb7b597ce8ccd96e8408acd59b",20.8191090004,20.8191090004,"Paspalum_setaceum","Setaria_italica",99
"c2e221dc62221b820ddee3d98e751a2b",6.70171300040005,6.70171300040005,"Trachypogon_spicatus","Sorghastrum_nutans",99
"ba04c92f6d3750e301c845737b4f0a8c",17.9039740004,17.9039740004,"Setaria_italica","Panicum_capillare",99
"1a5a1e69f24731a0562c3a4434f9eb95",1.49646900040005,1.49646900040005,"Setaria_italica","Setaria_viridis",99
"67faa4a17d9f54afd9d6ca0cef7cc80d",6.22150700040004,6.22150700040004,"Digitaria_ischaemum","Digitaria_sanguinalis",99
"4f22a78830279eb28ca2494c8307d8af",10.6100300004,10.6100300004,"Panicum_capillare","Panicum_virgatum",99
"11cce0c0eb043c92a88917ef8a3ec1f1",1.53090700040002,1.53090700040002,"Panicum_capillare","Panicum_miliaceum",99
"2f38388188deeb3f5ebee6b31393b023",12.2879840004001,12.2879840004001,"Bouteloua_aristidoides","Muhlenbergia_racemosa",99
"4f7277e5b9b9c5a289bbbaf0e70b1719",7.96990500040005,7.96990500040005,"Bouteloua_aristidoides","Bouteloua_curtipendula",99
"807921b5a44d8cbb4c8ed2f3ffa70634",15.3273210004,15.3273210004,"Glyceria_grandis","Schizachne_purpurascens",99
"a5cd6d35cf41ff1b07f2f4b5b968998d",16.8932900004,16.8932900004,"Calamagrostis_canadensis","Phleum_pratense",99
"da90da69707c5009cbba526899462f46",5.24211300040002,5.24211300040002,"Bromus_tectorum","Bromus_inermis",99
"6f58587ab4478a2520f046e94fcf99bb",49.8306130004,49.8306130004,"Vitis_vulpina","Parthenocissus_inserta",99
"5fe6d08545896c582377d6886de06531",34.9358220004,34.9358220004,"Vitis_vulpina","Vitis_riparia",99
"543ed0a0d185fadf80d4f55d2f5a8904",10.4940440036,10.4940440036,"Euphorbia_corollata","Euphorbia_maculata",99
"6d166826b0ed2b8e03777115fe497711",1.2765040036,1.2765040036,"Euphorbia_maculata","Euphorbia_glyptosperma",99
"0f1dd6bfa466ab4b715a214202ce9e4b",94.3620550004,94.3620550004,"Viola_palustris","Populus_balsamifera",99
"a6ddc2f1eb7c219c09f6845b2181295a",11.2100640004,11.2100640004,"Viola_palustris","Viola_selkirkii",99
"2b92be0e5c71496595e11c762b829a0f",4.59317200039999,4.59317200039999,"Viola_palustris","Viola_sagittata",99
"9d4aed4eda2f37f893a85f438e4b6be0",3.85781700039996,3.85781700039996,"Viola_sagittata","Viola_pedata",99
"a6540c723f65e114f6cee964ccb288e4",38.0386620004,38.0386620004,"Populus_balsamifera","Populus_deltoides",99
"9ccbd4bb65f5565cc2455fb362b133e9",1.9028300004,1.9028300004,"Populus_grandidentata","Populus_tremuloides",99
"76dbb9c34b8abadc0c020468124e772a",7.34243200039998,7.34243200039998,"Salix_bebbiana","Salix_petiolaris",99
"cd064aa28327022c2aebf874fa5d98c3",4.16621200039998,4.16621200039998,"Salix_petiolaris","Salix_humilis",99
"31dd0a5110bb0f2eb4c58208467fa004",94.5611800004,94.5611800004,"Rubus_pubescens","Amelanchier_interior",99
"d82baccebfd6727116c1267a4724bbc3",85.0027880004,85.0027880004,"Rubus_pubescens","Rosa_carolina",99
"63221f27529fdbc34b3923d8ca8145fe",63.2694860004,63.2694860004,"Rubus_pubescens","Rubus_occidentalis",99
"b774eab8f5b06a3557a9003e197f563c",57.0300280004,57.0300280004,"Rubus_flagellaris","Rubus_allegheniensis",99
"256ebd2ef55b3b994b2180d435ff26b0",82.0351800004,82.0351800004,"Rosa_carolina","Potentilla_simplex",99
"baee56cf2815293f2cbb24e5f66c4ca9",78.6817590004,78.6817590004,"Potentilla_simplex","Comarum_palustre",99
"f769a944b0c8b7a7998bbc67b8c4ab17",68.6644280003999,68.6644280003999,"Potentilla_simplex","Potentilla_argentea",99
"0d23bfa7a9d8764369ca6178dfda0174",58.5204710003999,58.5204710003999,"Potentilla_argentea","Potentilla_norvegica",99
"cd2632db9f4c597a3c584ac494f8b133",60.2594980004,60.2594980004,"Comarum_palustre","Drymocallis_arguta",99
"e684153b200263ab786157b8f5e7fc55",1.92449300039993,1.92449300039993,"Fragaria_vesca","Fragaria_virginiana",99
"b40c58f7b0c54c5a1d48feb6dce0c0ee",50.7332680004,50.7332680004,"Amelanchier_interior","Spiraea_alba",99
"74486bd9ed60cbd4614ae73fc74cc823",11.0193690004,11.0193690004,"Amelanchier_interior","Malus_domestica",99
"00c458427564df765a75e2a71b868fbc",26.5303040004,26.5303040004,"Prunus_virginiana","Prunus_americana",99
"eacda0b1ddc2119e8eb0ddf37517eabe",23.3189470003999,23.3189470003999,"Prunus_virginiana","Prunus_serotina",99
"135b8f1d13a0c9632eb7b8d1d92cbac2",18.0784950003999,18.0784950003999,"Prunus_americana","Prunus_pensylvanica",99
"3cea6cd0b884c13ebeda0135dffd24c9",79.1706420004,79.1706420004,"Ulmus_americana","Urtica_dioica",99
"acbc1740897ab7fef73cb17fcebeb727",6.43605000039997,6.43605000039997,"Ulmus_americana","Ulmus_pumila",99
"06c95bb2de01ace7ce8845941e488a72",46.6991050004,46.6991050004,"Urtica_dioica","Parietaria_pensylvanica",99
"613d9a253b4b4b097dee2c9b1b4d9dc8",42.2078200004,42.2078200004,"Urtica_dioica","Pilea_pumila",99
"c93f5de47f325c60b16c00fb4208a8f3",77.9631870004,77.9631870004,"Baptisia_alba","Chamaecrista_fasciculata",99
"e2f7adaa50aee7ebd432fa33dc9d9241",63.5137970004,63.5137970004,"Baptisia_alba","Dalea_villosa",99
"64a9fed1e6ccfed82f2778f10ec83cb9",57.6314920004,57.6314920004,"Baptisia_alba","Astragalus_canadensis",99
"436ce0d1517564bf9bcb6b1efa19660d",30.4470790004,30.4470790004,"Amphicarpaea_bracteata","Hylodesmum_glutinosum",99
"370d307627e79eb91ff677a5fa50613e",18.2404250004,18.2404250004,"Hylodesmum_glutinosum","Lespedeza_capitata",99
"821eb6ea15228a35ad2edcdb13ef1184",49.4265210004,49.4265210004,"Astragalus_canadensis","Robinia_pseudoacacia",99
"29ca65e967e9896b1187acc80d8ef2e0",32.2598590004,32.2598590004,"Astragalus_canadensis","Trifolium_repens",99
"6b1f28adaf749ee90a174f1c643de79c",18.5592420004,18.5592420004,"Trifolium_repens","Medicago_lupulina",99
"98e9c84ad307c7a4001fb38338232974",8.29312300039999,8.29312300039999,"Trifolium_repens","Trifolium_arvense",99
"425b8983921c662a1dc505c134ed9e33",5.92961000039998,5.92961000039998,"Trifolium_repens","Trifolium_hybridum",99
"4a1fc35c2cd34e0f798c1d0a0b0865f4",5.31879200039998,5.31879200039998,"Trifolium_arvense","Trifolium_pratense",99
"bd9edc907d5ece6d23ebccef8efdfc7a",11.3603090004,11.3603090004,"Vicia_villosa","Lathyrus_venosus",99
"cc0564fa48988a194e58af23a1f8c3c5",10.7919160004,10.7919160004,"Vicia_villosa","Vicia_sativa",99
"9d60f2851fe1aa46e76a07b16822a554",0.466648000399971,0.466648000399971,"Lathyrus_venosus","Lathyrus_ochroleucus",99
"38e5afa8727e64947d2347b4c82fe212",14.7716990004,14.7716990004,"Medicago_lupulina","Melilotus_albus",99
"a3e9cca42564be1e158c720de4abeca7",10.1115950004,10.1115950004,"Medicago_lupulina","Medicago_sativa",99
"4e1be2de1ebc52cb5dded0662ac2d8b2",0.917975000399963,0.917975000399963,"Melilotus_albus","Melilotus_officinalis",99
"dbeba4ae627e015bc3aa68660ad01dc4",97.8795630004,97.8795630004,"Quercus_petraea","Alnus_incana",99
"15163edde7191507f9264ce9d24138ea",11.7766990004,11.7766990004,"Quercus_petraea","Quercus_ellipsoidalis",99
"bbba9bf9f10c234ed289d9b43402752d",7.24320100039995,7.24320100039995,"Quercus_petraea","Quercus_macrocarpa",99
"5f7b3f946fa3371fff46bd1525ed1b0b",2.84590700039996,2.84590700039996,"Quercus_macrocarpa","Quercus_alba",99
"5631f3d77a79bc4952f5cee932a69d85",68.2754490004,68.2754490004,"Alnus_incana","Betula_alleghaniensis",99
"7f8d97805bfa3cd087c633e98bd976ef",64.8588980004,64.8588980004,"Betula_alleghaniensis","Corylus_americana",99
"637ac699ba7cbdb047b5e7354d2109c4",39.6478980004,39.6478980004,"Betula_alleghaniensis","Betula_pumila",99
"30179b026930367a4024e322b9e891ea",42.0711560004,42.0711560004,"Circaea_lutetiana","Oenothera_biennis",99
"6abf7d0fca66f815df74beba1a5609ab",25.7528460004,25.7528460004,"Oenothera_biennis","Epilobium_ciliatum",99
"d90a8aa9f28e5142c3ac659853854815",9.14795200039998,9.14795200039998,"Epilobium_ciliatum","Epilobium_leptophyllum",99
"7d5d0bf0ab851b273fad52b939bb5f14",104.2580590004,104.2580590004,"Lechea_stricta","Zanthoxylum_americanum",99
"de1cf141f323c169d4bdd2b8287a21e6",27.4491650001,27.4491650001,"Barbarea_vulgaris","Berteroa_incana",99
"afa3544098ed1353b58f1928dea0c233",4.96758900010002,4.96758900010002,"Lepidium_densiflorum","Lepidium_virginicum",99
"ebbb9823214b3c2cebe67b32611d731c",79.9183410004,79.9183410004,"Toxicodendron_radicans","Acer_rubrum",99
"4fdf81d14bc8089859ee36d8f4d61fcf",19.4802020004,19.4802020004,"Toxicodendron_radicans","Rhus_typhina",99
"b818f91e3db3b636994b41565a736b98",1.02231200039995,1.02231200039995,"Rhus_typhina","Rhus_glabra",99
"7bf7cace42766c23428c1121a36ee642",13.3312590004,13.3312590004,"Acer_rubrum","Acer_negundo",99
"fbea97142ef8804b7d87aa39960cf42b",33.7672789004,33.7672789004,"Micranthes_pensylvanica","Heuchera_richardsonii",99
"b4c4ff5a52ccbdee9d4522ce5c304706",23.9477320004,23.9477320004,"Cornus_alternifolia","Cornus_sericea",99
"acc28c45d96dd240b17f8d7dae489335",18.1020070004,18.1020070004,"Cornus_sericea","Cornus_racemosa",99
"8096d01293fa8989052c721aa64fac8b",33.8067900004,33.8067900004,"Persicaria_thunbergii","Polygonum_tenue",99
"9d75c7a84d56b11ee5251ccb7cd3b7f9",18.0509760004,18.0509760004,"Persicaria_thunbergii","Persicaria_amphibia",99
"77ede5e0e3415469727d213e59160042",7.91588400040001,7.91588400040001,"Persicaria_amphibia","Persicaria_pensylvanica",99
"8e365bed19a44e8085ffcc53d770bbc2",4.80367500040001,4.80367500040001,"Fallopia_convolvulus","Fallopia_scandens",99
"6a88388955a86457da2c31e12f5eb355",89.7510680004,89.7510680004,"Physalis_heterophylla","Gentiana_andrewsii",99
"8a824081522353c48fbdd0d9324b141d",66.6498250004,66.6498250004,"Physalis_heterophylla","Convolvulus_arvensis",99
"8ec5543947b733719aa149b1dcc10e4b",18.3964570004001,18.3964570004001,"Physalis_heterophylla","Solanum_nigrum",99
"30c8843b925ebaa86ad07c6ebc80a621",4.97110500040009,4.97110500040009,"Physalis_heterophylla","Physalis_virginiana",99
"18d55b8965e47f42c1468b728718316d",12.5141370004001,12.5141370004001,"Solanum_nigrum","Solanum_carolinense",99
"5f31cb955bbb4c3c4d996c8061c66dee",9.77761700040008,9.77761700040008,"Solanum_nigrum","Solanum_dulcamara",99
"1d6583b7dd2ab757326569cb5f64f104",67.7278630004,67.7278630004,"Gentiana_andrewsii","Apocynum_cannabinum",99
"00d37219420701c5b9f4ce17ddaae2bd",22.1378520004,22.1378520004,"Houstonia_longifolia","Galium_obtusum",99
"bd4f6135e73ad833776c6374154d05da",6.40221100040003,6.40221100040003,"Galium_obtusum","Galium_aparine",99
"2fcf7b95c3d511367d564fbcb0060186",21.8944590004,21.8944590004,"Apocynum_cannabinum","Asclepias_tuberosa",99
"7ca3537fd0acd95902ea3ac421980d75",5.59383000040003,5.59383000040003,"Apocynum_cannabinum","Apocynum_androsaemifolium",99
"fc5fe16a9b24cf4f8c7cf3f0f77f8dcb",3.00268100040006,3.00268100040006,"Asclepias_tuberosa","Asclepias_incarnata",99
"36504b18d7993b1040c6a6993b0ea81c",1.82452100040007,1.82452100040007,"Asclepias_tuberosa","Asclepias_syriaca",99
"0627e93c0aff59dcf9d6f50dc0f250e0",0.678872000400077,0.678872000400077,"Asclepias_incarnata","Asclepias_verticillata",99
"db753e2bfdecbc473a06ebd3ac7449d1",88.2477770004,88.2477770004,"Lithospermum_canescens","Penstemon_digitalis",99
"26b0c8f5c5427f11a2118cc618f450f2",25.9943850004,25.9943850004,"Lithospermum_canescens","Hackelia_virginiana",99
"e33da685bc39d21bd6828b703a1587f6",1.16279500040002,1.16279500040002,"Lithospermum_canescens","Lithospermum_caroliniense",99
"934ad0b35303b5a97984f0aa455bde1f",4.85158900040005,4.85158900040005,"Hackelia_virginiana","Hackelia_deflexa",99
"e6787599c378668b86a70840b1496a79",71.0206090004,71.0206090004,"Penstemon_digitalis","Fraxinus_nigra",99
"31d3b664bb33a1bf6bbeb1bacaeb4520",58.0988300004,58.0988300004,"Penstemon_digitalis","Verbena_stricta",99
"bd286568f12d93c05907dee7b07dbc48",45.1591160004,45.1591160004,"Penstemon_digitalis","Linaria_vulgaris",99
"20c54449b260b4c2ada1bb9551eb4b03",1.75768200040005,1.75768200040005,"Penstemon_digitalis","Penstemon_gracilis",99
"76ba2e35dd2bcb1744c5ae392c770e65",41.3641880004,41.3641880004,"Linaria_vulgaris","Veronicastrum_virginicum",99
"ecc438533e4bd7587031dad7312e38cf",30.5333870004,30.5333870004,"Veronicastrum_virginicum","Plantago_major",99
"75a9e13a23c9bc92a177eae323ca595d",16.6085850004,16.6085850004,"Plantago_major","Plantago_patagonica",99
"71b2fa34c9f2e51e842c479281a25c08",12.6629780004,12.6629780004,"Plantago_patagonica","Plantago_lanceolata",99
"65280805e21bb9da6ce809ab8fb35fc3",47.2714380004001,47.2714380004001,"Verbena_stricta","Pedicularis_canadensis",99
"5ac473b77b65836a6a1233ae69102191",1.51701600040008,1.51701600040008,"Verbena_hastata","Verbena_bracteata",99
"f966089a54a85fa2b75dee6c435a7006",40.2889360004,40.2889360004,"Pedicularis_canadensis","Mosla_dianthera",99
"ce82ec06c6b3ee90c12a5bee038d21ab",33.2405520004,33.2405520004,"Pedicularis_canadensis","Mimulus_ringens",99
"53c0542984e3522ade63abf1f0acf9bb",34.2804180004001,34.2804180004001,"Mosla_dianthera","Stachys_tenuifolia",99
"923548ff84180d2b3a6289a65fe4ee8f",25.3577520004001,25.3577520004001,"Mosla_dianthera","Nepeta_cataria",99
"f6e2fc4d2cc313c935855c1b76f02b07",17.1503790004,17.1503790004,"Nepeta_cataria","Lycopus_americanus",99
"299d883fccc3552e2fd5d3434894675c",16.5065350004,16.5065350004,"Nepeta_cataria","Prunella_vulgaris",99
"937b09c87c15e6e58aab07d052b5a727",15.0392850004001,15.0392850004001,"Nepeta_cataria","Glechoma_hederacea",99
"df7bc933e5bed632c918d661845d8539",13.9778870004001,13.9778870004001,"Glechoma_hederacea","Agastache_foeniculum",99
"577e8eec659e8555c004201ecd4ba8ca",15.8328680004,15.8328680004,"Prunella_vulgaris","Pycnanthemum_virginianum",99
"f96787ac37141f2d535b99643896983c",1.08916400040005,1.08916400040005,"Pycnanthemum_virginianum","Monarda_fistulosa",99
"249def0a2a4e8060a6a96d85421c5153",8.0453710004,8.0453710004,"Fraxinus_nigra","Fraxinus_pennsylvanica",99
"41f854a3d6e410fd982a49e4dac183d2",1.64327900040001,1.64327900040001,"Fraxinus_pennsylvanica","Fraxinus_americana",99
"9cff25fee6b05e441c9b9dbdc8702096",0.957828000400013,0.957828000400013,"Hieracium_umbellatum","Hieracium_longipilum",99
"7f14e7fe9789b41e76011f43ddc354f5",12.5412620004,12.5412620004,"Crepis_tectorum","Taraxacum_officinale",99
"cc550290cd5ecff97b46fa4c836a24ed",0.0850770004000196,0.0850770004000196,"Nabalus_racemosus","Nabalus_albus",99
"bc57fd20601ac2333e73cf948c53ab7a",2.11420200039998,2.11420200039998,"Cirsium_altissimum","Cirsium_discolor",99
"b4d9e2e254554dda08c431057f7b740c",3.6021070004,3.6021070004,"Lactuca_biennis","Lactuca_serriola",99
"550b6b1b7f083fae8249b9bead540522",0.915920000399979,0.915920000399979,"Lactuca_biennis","Lactuca_canadensis",99
"8cf32fece3378616e5cda3e4ec1aeba8",22.9894600004,22.9894600004,"Eupatorium_perfoliatum","Doellingeria_umbellata",99
"47d83bdf9a0b588bb0e34b87b0d43d79",18.1580080003999,18.1580080003999,"Eupatorium_perfoliatum","Helenium_autumnale",99
"f6cd76e6b9a80605720688453461d4f1",8.94721500039992,8.94721500039992,"Echinacea_purpurea","Helianthus_hirsutus",99
"068fde199aa8c8fe6a28d2b7dbc4cfe3",0.23063100039991,0.23063100039991,"Ambrosia_psilostachya","Ambrosia_artemisiifolia",99
"65ba6deea34c0a7541fad04683626f88",1.5284990003999,1.5284990003999,"Helianthus_hirsutus","Helianthus_petiolaris",99
"3fbd6fdb965ff5170196f1058e642961",0.031973000399887,0.031973000399887,"Liatris_ligulistylis","Liatris_aspera",99
"56b9e7331a25ee28a5557a70f8244003",5.02632400039994,5.02632400039994,"Coreopsis_palmata","Bidens_tripartita",99
"9c19698b040de6ae0b2ed56a68bd9c27",0.418486000399923,0.418486000399923,"Bidens_tripartita","Bidens_coronata",99
"2f3ab5fc195cf794cf35101c097a7473",4.59680900039996,4.59680900039996,"Doellingeria_umbellata","Euthamia_graminifolia",99
"0d2444e13674b82a1dda4edf42e9f410",4.29273800039994,4.29273800039994,"Euthamia_graminifolia","Symphyotrichum_oolentangiense",99
"7788fb8d428277b0fa910ac4c2a6bb6c",0.40841800039999,0.40841800039999,"Erigeron_annuus","Erigeron_strigosus",99
"af829c4cb140a61740f40b19989150d4",4.99768300039995,4.99768300039995,"Gnaphalium_uliginosum","Gamochaeta_purpurea",99
"9d25978451a65fd020525d0683553b9f",0.00299900039993872,0.00299900039993872,"Antennaria_parlinii","Antennaria_plantaginifolia",99
"f28f94583ad83d78bbc900dc2ffb9833",5.72048900039994,5.72048900039994,"Achillea_millefolium","Artemisia_ludoviciana",99
"f8e2e54d6e5aefc181f293e0beeb6b13",1.82615900039991,1.82615900039991,"Artemisia_ludoviciana","Artemisia_campestris",99
"a43e99a1f645a7c3dc48e4c6505ae14a",6.32827300039997,6.32827300039997,"Erechtites_hieraciifolius","Packera_paupercula",99
"a941221bf95fcc65d80ca84cabf4afd7",0.115681000400002,0.115681000400002,"Packera_paupercula","Packera_aurea",99
"cb2dae41f99a02784d298a71efcc706c",45.5900700004,45.5900700004,"Lobelia_siphilitica","Campanula_rotundifolia",99
"f3378d16a01d646d80db858e11605a5c",85.6406550004,85.6406550004,"Symphoricarpos_occidentalis","Aralia_nudicaulis",99
"a7b1bb69d53907d50ee9ead9c76e7ba8",24.3762830004,24.3762830004,"Symphoricarpos_occidentalis","Lonicera_tatarica",99
"5a389352b9a2dcf01927b6fd9d5659dd",19.4782230004,19.4782230004,"Lonicera_tatarica","Lonicera_dioica",99
"1a53d4c273ee36cc96995158070fc673",60.1881660004,60.1881660004,"Aralia_nudicaulis","Zizia_aptera",99
"37e1ed0fd44279f542966e7c8b1ce4cf",23.6041810004,23.6041810004,"Zizia_aptera","Cicuta_bulbifera",99
"4b2e41b83fde698891ab312ca2b11c23",0.925740000399969,0.925740000399969,"Zizia_aptera","Zizia_aurea",99
"7d6fa14d1ff0072f8d0b1988f7e0f6c2",103.5771960004,103.5771960004,"Impatiens_capensis","Phlox_pilosa",99
